Word,Lg10WF,Lg10CD,Dom_PoS_SUBTLEX,Percentage_dom_PoS,Zipf-value,Klattese
contraption,1.880813592,1.819543936,Noun,1,3.172647734,k^n-tr@ˈp-S^n
contraptions,1.230448921,1.230448921,Noun,1,2.522283064,k^n-trEˈ-ri-^nz
contrariness,0.477121255,0.477121255,Noun,1,1.768955397,k^n-trEˈ-ri
contrary,2.658011397,2.612783857,Noun,0.733480176,3.949845539,kaˈn-trE-ri
contrast,2.033423755,1.939519253,Noun,0.859813084,3.325257898,kaˈn-tr@st
contrasted,0.477121255,0.477121255,Verb,1,1.768955397,kaˈn-tr@sts
contrasting,0.77815125,0.77815125,Adjective,0.6,2.069985393,k^n-tr@ˈsts
contrasts,1,1,Noun,0.888888889,2.291834142,kaˈn-tr@ss
contravene,0.301029996,0.301029996,Verb,1,1.592864138,kan-trEˈ-raz
contravention,0.602059991,0.602059991,Noun,1,1.893894133,kaˈn-tr^-tEˌmps
contretemps,0.77815125,0.77815125,Noun,1,2.069985393,k^n-trIˈ-byu-tId
contribute,2.290034611,2.240549248,Verb,1,3.581868754,k^n-trIˈ-byut
contributed,1.939519253,1.929418926,Verb,1,3.231353395,k^n-trIˈ-byu-tId
contributes,1.230448921,1.230448921,Verb,1,2.522283064,kaˌn-tr^-byuˈ-S^n
contributing,1.770852012,1.73239376,Verb,0.842105263,3.062686154,k^n-trIˈ-byu-tIG
contribution,2.350248018,2.290034611,Noun,1,3.64208216,kaˌn-tr^-byuˈ-S^n
contributions,2.004321374,1.944482672,Noun,1,3.296155516,kaˌn-tr^-byuˈ-S^nz
contributor,1.278753601,1.146128036,Noun,1,2.570587743,k^n-trIˈ-by^-tcˌ-ri
contributors,1.230448921,1.176091259,Noun,1,2.522283064,k^n-trYˈt
contributory,0.602059991,0.602059991,Adjective,1,1.893894133,k^n-trIˈ-S^n
contrite,1.079181246,1.079181246,Adjective,1,2.371015388,k^n-trYˈ-v^ns
contrition,1.477121255,1.447158031,Noun,1,2.768955397,k^n-trYˈ-v^n-sIz
contrivance,0.77815125,0.77815125,Noun,1,2.069985393,k^n-trYˈv
contrivances,0.602059991,0.602059991,Noun,1,1.893894133,k^n-trYˈvd
contrive,0.77815125,0.77815125,Verb,1,2.069985393,k^n-troˈl
contrived,1.447158031,1.397940009,Verb,0.592592593,2.738992173,k^n-troˈlz
control,3.823669813,3.51375015,Noun,0.7044839,5.115503955,k^n-troˈl
controllable,0.954242509,0.84509804,Adjective,1,2.246076652,k^n-troˈ-lX
controlled,2.552668216,2.474216264,Verb,0.755617978,3.844502358,k^n-troˈld
controller,1.826074803,1.681241237,Noun,1,3.117908945,k^n-troˈ-lR
controllers,1.431363764,1.255272505,Noun,1,2.723197906,k^n-troˈ-lIg
controlling,2.356025857,2.290034611,Verb,0.854625551,3.647859999,k^n-troˈ-lIG
controls,2.600972896,2.481442629,Verb,0.576441103,3.892807038,k^n-troˈlz
controversial,2.041392685,1.968482949,Adjective,1,3.333226827,kaˌn-tr^-vRˈ-S^l
controversies,0.602059991,0.602059991,Noun,1,1.893894133,kaˌn-tUˈ-r^
controversy,1.924279286,1.84509804,Noun,1,3.216113428,kaˈn-tr^-vRˌ-si
contusion,1.568201724,1.505149978,Noun,1,2.860035866,k^-n^ˈn-dr^m
contusions,1.84509804,1.770852012,Noun,1,3.136932182,k^n-tuˈ-Z^nz
conundrum,1.414973348,1.361727836,Noun,0.88,2.70680749,kan-vEˈr
conus,0.602059991,0.477121255,Name,1,1.893894133,kaˌn-v^-lEˈs
convalesce,0.602059991,0.602059991,Verb,1,1.893894133,kaˌn-v^-lEˈ-s^nt
convalescence,0.698970004,0.698970004,Noun,1,1.990804146,k^n-vEˈk-S^n
convalescent,1.255272505,1.176091259,Adjective,0.882352941,2.547106647,k^n-viˈn
convection,0.698970004,0.698970004,Noun,1,1.990804146,k^n-viˈnd
convene,1.602059991,1.579783597,Verb,1,2.893894133,k^n-viˈnz
convened,1.531478917,1.477121255,Verb,1,2.823313059,k^n-viˈ-ny^ns
convenes,0.954242509,0.954242509,Verb,1,2.246076652,k^n-viˈ-ny^n-sIz
convenience,2.390935107,2.301029996,Noun,1,3.682769249,k^n-viˈ-ny^ns
conveniences,1.255272505,1.255272505,Noun,1,2.547106647,k^n-viˈ-ny^nt-li
convenient,2.640481437,2.592176757,Adjective,1,3.932315579,k^n-viˈ-ny^nt
conveniently,1.886490725,1.875061263,Adverb,1,3.178324867,k^n-viˈ-ny^nt-li
convening,1.041392685,1.041392685,Verb,1,2.333226827,kaˈn-vEˌnt
convent,2.23299611,1.977723605,Noun,0.994152047,3.524830253,kaˈn-v^nt
convention,2.799340549,2.521138084,Noun,0.995230525,4.091174692,k^n-vEˈn-S^n
conventional,2.193124598,2.123851641,Adjective,1,3.48495874,k^n-vEˈn-S^-n^l
conventionally,0.84509804,0.84509804,Adverb,1,2.136932182,k^n-vEˌn-S^-nIˈrz
conventioneers,0.77815125,0.698970004,Noun,0.6,2.069985393,k^n-vXˈJ
conventions,1.886490725,1.707570176,Noun,1,3.178324867,k^n-vEˈn-S^nz
converge,1.51851394,1.491361694,Verb,1,2.810348082,k^n-vXˈ-J^ns
converged,0.77815125,0.698970004,Verb,1,2.069985393,k^n-vXˈ-J^nt
convergence,1.113943352,1.079181246,Noun,1,2.405777494,k^n-vXˈ-JIg
convergent,0.477121255,0.477121255,Adjective,1,1.768955397,k^n-vXˈ-s^nt
converging,1.342422681,1.342422681,Verb,0.80952381,2.634256823,kaˌn-vX-seˈ-S^n
conversant,0.84509804,0.77815125,Adjective,1,2.136932182,kaˌn-vX-seˈ-S^-n^l
conversation,3.405517107,3.252853031,Noun,1,4.697351249,kaˌn-vR-seˈ-S^n
conversational,1.447158031,1.414973348,Adjective,1,2.738992173,kaˌn-vX-seˈ-S^nz
conversationalist,1.380211242,1.380211242,Noun,1,2.672045384,kaˈn-vXs
conversations,2.456366033,2.40654018,Noun,1,3.748200175,kaˌn-vR-seˈ-S^nz
converse,1.826074803,1.799340549,Verb,0.727272727,3.117908945,kaˈn-vRs
conversed,0.77815125,0.77815125,Verb,1,2.069985393,kaˈn-vX-s^z
conversely,0.954242509,0.954242509,Adverb,1,2.246076652,k^n-vXˈ-s^z
converses,0.301029996,0.301029996,Verb,1,1.592864138,k^n-vXˈ-sIg
conversing,1.414973348,1.361727836,Verb,1,2.70680749,k^n-vXˈ-Z^nz
conversion,1.826074803,1.770852012,Noun,1,3.117908945,k^n-vRˈ-Z^n
conversions,0.77815125,0.77815125,Noun,1,2.069985393,k^n-vXˈt
convert,2.204119983,2.127104798,Verb,0.886792453,3.495954125,kaˈn-vRt
converted,2.123851641,2.086359831,Verb,0.848484848,3.415685783,k^n-vRˈ-tId
converter,1.079181246,1.041392685,Noun,1,2.371015388,kaˌn-vX-tI-bIˈ-lI-ti
converters,1.113943352,0.84509804,Noun,1,2.405777494,k^n-vXˈ-t^-b^l
convertible,2.222716471,2.10720997,Noun,0.909638554,3.514550613,k^n-vRˈ-t^-b^l
convertibles,1.204119983,1.204119983,Noun,1,2.495954125,kaˈn-vXts
converting,1.62324929,1.568201724,Verb,1,2.915083433,k^n-vXˈts
converts,1.544068044,1.51851394,Noun,0.529411765,2.835902186,kaˈn-vX-i
convex,1,0.77815125,Adjective,1,2.291834142,k^n-veˈ
convey,2.136720567,2.037426498,Verb,1,3.428554709,k^n-veˈ
conveyance,1.079181246,1.041392685,Noun,1,2.371015388,k^n-veˈ-X
conveyed,1.380211242,1.361727836,Verb,1,2.672045384,k^n-veˈ-Ig
conveying,1.079181246,1.079181246,Verb,1,2.371015388,k^n-veˈz
conveyor,1.643452676,1.544068044,Noun,1,2.935286819,kaˈn-vIkt
conveys,0.954242509,0.903089987,Verb,1,2.246076652,k^n-vIˈkt
convict,2.511883361,2.322219295,Verb,0.567901235,3.803717503,kaˈn-vIkt
convicted,2.624282096,2.487138375,Verb,0.634844869,3.916116238,k^n-vIˈk-t^d
convicting,1.301029996,1.278753601,Verb,0.947368421,2.592864138,k^n-vIˈk-S^nz
conviction,2.482873584,2.376576957,Noun,1,3.774707726,k^n-vIˈk-S^n
convictions,2.103803721,2.075546961,Noun,1,3.395637863,k^n-vIˈk-S^nz
convicts,1.812913357,1.643452676,Noun,0.984375,3.104747499,kaˈn-vIkts
convince,2.980457892,2.906335042,Verb,1,4.272292034,k^n-vIˈns
convinced,3.026124517,2.929418926,Verb,0.542372881,4.317958659,k^n-vIˈnst
convinces,1.505149978,1.491361694,Verb,1,2.79698412,k^n-vIˈn-sIg-li
convincing,2.549003262,2.498310554,Adjective,0.821529745,3.840837404,k^n-vIˈn-sIG
convincingly,1.079181246,1.079181246,Adverb,1,2.371015388,kaˌn-v^-keˈ-S^n
convivial,0.954242509,0.84509804,Adjective,1,2.246076652,kaˈn-v^-luˌt
convocation,0.602059991,0.477121255,Noun,1,1.893894133,kaˈn-v^-luˌ-t^d
convoluted,1.176091259,1.146128036,Adjective,0.642857143,2.467925401,kaˈn-vOˌ
convolution,0.301029996,0.301029996,Noun,1,1.592864138,kaˈn-vOˌz
convoy,2.260071388,1.892094603,Noun,0.933701657,3.55190553,kaˈn-vOˌ
convoys,1.079181246,1,Noun,1,2.371015388,k^n-v^ˈl-S^nz
convulsion,1.041392685,1,Noun,1,2.333226827,k^n-v^ˈl-sIv
convulsions,1.414973348,1.380211242,Noun,1,2.70680749,kaˈn-weˌ
coo,1.556302501,1.431363764,Noun,0.959183673,2.848136643,kuˈ-di
cooing,1.397940009,1.301029996,Verb,0.708333333,2.689774151,kUˈks
cook,3.366422957,3.136720567,Verb,0.601549053,4.658257099,kUˈk
cookbook,1.579783597,1.505149978,Noun,1,2.871617739,kUˈk-bUˌks
cookbooks,1.079181246,1.079181246,Noun,1,2.371015388,kUˈkt
cooked,2.686636269,2.632457292,Verb,0.855670103,3.978470411,kUˈkt
cooker,1.544068044,1.322219295,Noun,0.911764706,2.835902186,kUˈ-ki
cookers,0.301029996,0.301029996,Noun,1,1.592864138,kUˈ-kiz
cookie,2.930949031,2.652246341,Noun,0.998823529,4.222783173,kUˈ-ki
cookies,2.960946196,2.700703717,Noun,1,4.252780338,kUˈ-kiz
cooking,3.116607744,2.953759692,Noun,0.512269939,4.408441886,kUˈ-kIG
cookout,1.602059991,1.079181246,Noun,0.923076923,2.893894133,kUˈks
cookouts,0.77815125,0.698970004,Noun,1,2.069985393,kUˈk-si
cooks,2.285557309,2.227886705,Verb,0.578125,3.577391451,kUˈks
cookware,0.84509804,0.602059991,Noun,1,2.136932182,kuˈ-l^nt
cool,3.999608959,3.564784385,Adjective,0.837258242,5.291443101,kuˈl
coolant,1.556302501,1.322219295,Noun,1,2.848136643,kuˈl-bcˌ
coolants,0.602059991,0.602059991,Noun,1,1.893894133,kuˈl
cooled,1.819543936,1.792391689,Verb,0.969230769,3.111378078,kuˈld
cooler,2.557507202,2.447158031,Noun,0.566666667,3.849341344,kuˈ-lR
coolers,1.591064607,1.51851394,Noun,1,2.882898749,kuˈ-li
coolest,2.33243846,2.260071388,Adjective,0.985981308,3.624272602,kuˈ-l^st
cooley,1.897627091,1.255272505,Name,0.833333333,3.189461233,kuˈ-li
coolidge,1.505149978,1.322219295,Name,0.709677419,2.79698412,kuˈ-lIg
